TSC2160,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.7 MM. (2"" CED. 160)",
TSC2440,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 17.5 MM. (24"" CED. 40)",
TSC2420,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 09.5 MM. (24"" CED. 20)",
TSC21/2XXS,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 14.0 MM. (2 1/2"" CED. XXS)",
TSC21/240,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. (2 1/2"" CED. 40)",
TSC21/280,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 07.0 MM. (2 1/2"" CED. 80)",
TSC21/2160,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 09.5 MM. (2 1/2"" CED.160)",
TSC3160,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 11.1 MM. (3"" CED.160)",
TSC340,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3"" CED. 40)",
TSC380,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3"" CED. 80)",
TSC480CH,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. (4"" CED. 80)",
TSC1/440CH,"TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 02.2 MM. (1/4"" CED. 40)",
TSC640CH,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6"" CED. 40)",
TSC1/280GRADOC,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. GR. C (1/2"" CED.80)",
TSC1/2160GRADOC,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 04.9 MM. GR. C (1/2"" CED. 160)",
TSC3/480CH,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. (3/4"" CED. 80)",
TSC3/480GRADOC,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. GR. C (3/4"" CED. 80)",
TSC3/4160GRADOC,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 05.6 MM. GR. C (3/4"" CED.160)",
TSC140CH,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1"" CED. 40)",
TSC180CH,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1"" CED. 80)",
TSC1630IM,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 09.6 MM. (16"" CED. 30)",
TSC11/480CH,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 04.9 MM. (1 1/4"" CED. 80)",
TSC240CH,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2"" CED. 40)",
TSC280CH,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. (2"" CED. 80)",
TSC340CH,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3"" CED. 40)",
TSC380CH,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3"" CED. 80)",
TSC680X52,"TUBO DE A/ALEADO SIN COSTURA 168.3 X 11.0 MM. X52 (6"" CED. 80)",
TSC880X52,"TUBO DE A/ALEADO SIN COSTURA 219.1 X 12.7 MM. X52 (8"" CED. 80)",
TSC820A333G6,"TUBO DE A/ALEADO SIN COSTURA 219.1 X 06.3 MM. GR.6 (8"" CED. 20)",
TSC1060X52,"TUBO DE A/ALEADO SIN COSTURA 273.1 X 12.7 MM. X52 (10"" CED. 60)",
TSC4120X60,"TUBO DE A/ALEADO SIN COSTURA 114.3 X 11.1 MM. X60 (4"" CED. 120)",
TCC240AI316TM,"COD. R82390001 TUBO A/INOX. C/COSTURA T-316 DE 60.3 X 3.65 MM. (2"" CED. 40)",
TCC410AI304,"TUBO A/INOX. C/COSTURA T-304 DE 114.3 X 03.0 MM. (4"" CED. 10)",
TCC1410AI304,"TUBO A/INOX. C/COSTURA T-304 DE 356 X 4.8 MM. (14"" CED. 10)",
TCC210AI304,"TUBO A/INOX. C/COSTURA T-304 DE 060.3 X 02.8 MM. (2"" CED. 10)",
TCC310AI304,"TUBO A/INOX. C/COSTURA T-304 DE 088.9 X 03.0 MM. (3"" CED. 10)",
TCC410AI316,"TUBO A/INOX. C/COSTURA T-316 DE 114.3 X 03.0 MM. (4"" CED. 10)",
TSC110AI304,"TUBO A/INOX. S/COSTURA T-304 DE 033.4 X 02.8 MM. (1"" CED. 10)",
TSC210AI304,"TUBO A/INOX. S/COSTURA T-304 DE 060.3 X 02.8 MM. (2"" CED. 10)",
TSC210AI316,"TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 02.8 MM. (2"" CED. 10)",
TSC3/480AI316,"TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 03.9 MM. (3/4"" CED. 80)",
TSC1010AI316,"TUBO A/INOX. S/COSTURA T-316 DE 273.1 X 04.2 MM. (10"" CED. 10)",
TSC11/280AI316,"TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 05.1 MM. (1 1/2"" CED. 80)",
TSC280AI316,"TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 05.5 MM. (2"" CED. 80)",
TFL3/8C,"TUBO DE COBRE FLEXIBLE DE 10 MM. (3/8"") A53B",
THDPE3RD11,"TUBO DE HDPE DE 076 MM. RD 11 (3"")",
THDPE6RD9,"TUBO DE HDPE DE 152 MM. RD 9 (6"")",
THDPE8RD11,"TUBO DE HDPE DE 203 MM. RD 11 (8"")",
THDPE12RD11,"TUBO DE HDPE DE 305 MM. RD 11 (12"")",
THDPE4RD9,"TUBO DE HDPE DE 102 MM. RD 9 (4"")",
THDPE4RD11,"TUBO DE HDPE DE 102 MM. RD 11 (4"")",
THDPE4RD13.5,"TUBO DE HDPE DE 102 MM. RD 13.5 (4"")",
TME108X15.88,TUBO MECANICO TAM-245 108.00 X 15.88 MM.,
TME114X95,TUBO MECANICO TAM-245 114.30 X 9.52 MM.,
TME125X90,TUBO MECANICO TAM-245 125.00 X 17.50 MM.,
TME127X88.9,TUBO MECANICO TAM-245 127.00 X 19.05 MM.,
TME133.3X107.9,TUBO MECANICO TAM-245 133.30 X 12.70 MM.,
TME171.4X139.6,TUBO MECANICO TAM-245 171.40 X 15.88 MM.,
TME177.8X152.8,TUBO MECANICO TAM-245 177.80 X 12.50 MM.,
TME254X219,TUBO MECANICO TAM-245 254.00 X 17.48 MM.,
TME304X240.5,TUBO MECANICO TAM-245 304.00 X 31.75 MM.,
TME57X40.64,TUBO MECANICO TAM-245 57.00 X 8.18 MM.,
TME82.5X50.7,TUBO MECANICO TAM-245 82.50 X 15.88 MM.,
TME88.9X60.5,TUBO MECANICO TAM-245 88.90 X 14.22 MM.,
TME88.9X72.5,TUBO MECANICO TAM-245 88.90 X 8.18 MM.,
THDPE4RD11,"TUBO DE HDPE DE 102 MM. RD 11 (4"")",
THDPE3RD9,"TUBO DE HDPE DE 076 MM. RD 9 (3"")",
TCC440RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. RAN. ( 4"" CED. 40 )",
TCC280TM,"COD. ART. R03090001 TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 05.5 MM (2"" CED. 80)",
TCC440GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. GALV. RAN. ( 4"" CED. 40 )",
TSC11/2XXSTM,"TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 1 1/2"" ( CED. XXS)",
TCC640RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. RAN. (6"" CED. 40)",
TSC340RA,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. RAN. ( 3"" CED. 40 )",
TCC340RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. RAN. ( 3"" CED. 40 )",
TSC3/440R,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. ROSC. ( 3/4"" CED. 40 )",
TCCC1GLTM,"COD. ART. 311056-00 TUBO CONDUIT IMC DE 1"" CON COPLE GALV.",
TCC240GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. RAN. ( 2"" CED. 40 )",
TSC1280X80,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. X80 (12"" CED. 80)",
TSC21/240RA,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. RAN. ( 21/2"" CED. 40 )",
TSC21/2XXSTM,"COD. ART. R06070001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR B DE 2 1/2"" DE DIAMETRO CED.XXS",
TCC6X6.3TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 06.3 MM.(6"" X .250 )",
TSC31/240GL,"TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 05.7 MM. GALV. LISO (31/2"" CED. 40)",
TSC1/240CH,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. (1/2"" CED. 40)",
TSC5120TM1,"COD. ART. R103V0002 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A 53 GR.B DE 5"" DE DIAMETRO CEDULA 120",
TSC340PSL2,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. PSL-2 (3"" CED. 40)",
TSC640PSL2,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM API 5L PSL-2 (6"" CED. 40)",
TSC840PSL2,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM API 5L PSL-2 (8"" CED. 40)",
TSC380PSL2,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. PSL2 (3"" CED 80)",
THDPE21/2RD9,"TUBO DE HDPE DE 064 MM. RD 9 (2 1/2"")",
TCC640GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM GAL. RAN. (6"" CED. 40)",
TCC810RJARA,"TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8"" CED. 10) ",
TSC440RA,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. RAN. (4"" CED. 40)",
TSC640RA,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. RAN. (6"" CED. 40)",
TSC840RA,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. RAN. (8"" CED. 40)",
TSC1040RA,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. RAN. (10"" CED. 40)",
TCC430TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 04.78 MM. (4"" CED. 30)",
TSC2160GR,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.74 MM GALV. ROSC. (2"" CED. 160)",
TPVC6RD14C900,"TUBO DE PVC DE 152 MM. C900 (6"" RD 14)",
TPVC8RD14C900,"TUBO DE PVC DE 203 MM. C900 (8"" RD 14)",
TCC810RJARATM,"TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8"" CED. 10) ",
TCC610RJARATM,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6"" CED. 10)",
TCC410RJARATM,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. ROJA RAN. (4"" CED. 10)",
TCC140RJARATM,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. ROJA RAN. (1"" CED. 40)",
TCC11/240RJARATM,"TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. ROJA RAN. (1 1/2"" CED. 40)",
TCC21/210RJARATM,TUBO DE A/C C/C DE 073.0 X 03.0 MM. ROJA RAN. (2 1/2 CED. 10),
TCC11/2DFRJARATM,"TUBO DE A/C C/C DE 048.3 MM. CED. 7 ROJA RAN. (1 1/2"") SPS",
TCC21/2DFRATM,"TUBO DE A/C C/C DE 073.0 MM. CED. 7 RAN. (2 1/2"") DF",
TSC140GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. RAN. (1"" CED. 40)",
TSC140GR,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. GALV. ROSC. (1"" CED. 40)",
THDPE4RD21,"TUBO DE HDPE DE 102 MM. RD 21 (4"")",
THDPE6RD21,"TUBO DE HDPE DE 152 MM. RD 21 (6"")",
THDPE8RD21,"TUBO DE HDPE DE 203 MM. RD 21 (8"")",
THDPE12RD21,"TUBO DE HDPE DE 305 MM. RD 21 (12"")",
THDPE3RD21,"TUBO DE HDPE DE 076 MM. RD 21 (3"")",
JDR10E38,"JUNTA DRESSER ESTILO 38 PARA TUBO DE 254 MM (10"")",
THDPE14RD17,"TUBO DE HDPE DE 355 MM. RD 17 (14"")",
THDPE14RD21,"TUBO DE HDPE DE 355 MM. RD 21 (14"")",
TSC12X9.5GL,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. GALV. LISO (12"" X 3/8"")",
TSC1040GL,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. GALV. LISO (10"" CED. 40)",
TSC840GL,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. GALV. LISO (8"" CED. 40)",
TSC640GL,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. GALV. LISO (6"" CED. 40)",
TSC340GL,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. GALV. LISO (3"" CED. 40)",
TSC240GL,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. LISO (2"" CED. 40)",
THDPE4RD17,"TUBO DE HDPE DE 102 MM. RD 17 (4"")",
THDPE8RD17,"TUBO DE HDPE DE 203 MM. RD 17 (8"")",
THDPE12RD17,"TUBO DE HDPE DE 305 MM. RD 17 (12"")",
THDPE16RD17,"TUBO DE HDPE DE 406 MM. RD 17 (16"")",
THDPE10RD11,"TUBO DE HDPE DE 254 MM. RD 11 (10"")",
TCC2220,"TUBO DE ACERO AL CARBON CON COSTURA DE 558.8 X 09.5 MM (22"" CED. 20 )",
CRE1/2,"CONECTOR RECTO PARA TUBO FLEXIBLE DE 013 MM. (1/2"")",
,TUBO CONDUIT PARED DELGADA GALV. 4 SIN COPLE,
TCC3/4GC/CP,"TUBO CONDUIT PARED GRUESA DE 026 MM. GALV. (3/4"") CON COPLE",
,TUBO LICUATITE ELECPLAS 76MM,
,TUBO LICUATITE ELECPLAS 51MM R .30MTS,
,CONECTOR RECTO PARA TUBO LICUATITE DE 3,
,CONECTOR RECTO PARA TUBO LICUATITE DE 2,
TCPVCRD13.5X13FG,TUBO DE CPVC FG RD 13.5 DE 013 MM. ,
TCPVCRD13.5X3/4FG,TUBO DE CPVC FG RD 13.5 DE 019 MM.,
TPVC1/240HABOC,"TUBO DE PVC DE 013 MM. HID. ABOC. (1/2"" CED. 40)",
TPVC03/440HABOC,"TUBO DE PVC DE 019 MM. HID. ABOC. (3/4"" CED. 40)",
TPVC140HABOC,"TUBO DE PVC DE 025 MM. HID. ABOC. (1"" CED. 40)",
TPVC11/440HABOC,"TUBO DE PVC DE 032 MM. HID. ABOC. (1 1/4"" CED. 40)",
TPVC4SC,"TUBO DE PVC DE 102 MM. SAN. CEM. (4"")",
TPVC2SC,"TUBO DE PVC DE 051 MM. SAN. CEM. (2"")",
TPVC040SANC,TUBO DE PVC SAN. CEM. DE 040 MM.,
TAEP3/4,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 19 MM. ( 3/4"" )",
TAEP4,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 102 MM. ( 4"" )",
TAEP6,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 152 MM. ( 6"" )",
TAEP8,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 203 MM. ( 8"" )",
TAEP1,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 25 MM. ( 1"" )",
TAEP10,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 254 MM. ( 10"" )",
TAEP12,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 305 MM. ( 12"" )",
TAEP11/2,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 38 MM. ( 1 1/2"" )",
TAEP16,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 406 MM. ( 16"" )",
TAEP2,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 51 MM. ( 2"" )",
TAEP3/4,"TAPON EXTERIOR DE PLASTICO PARA TUBO DE 76 MM. ( 3"" )",
THDPE6RD11,"TUBO DE HDPE DE 152 MM. RD 11 (6"")",
THDPE3RD17,"TUBO DE HDPE DE 076 MM. RD 17 (3"")",
TCC21/240R,"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. ROSC. ( 2 1/2"" CED. 40 )",
TSC580GL,"TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 09.5 MM. GALV. LISO (5"" CED. 80)",
TSC11/280AI316,"TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 05.1 MM (11/2"" CED 80)",
TCC240AI316,"TUBO A/INOX. C/COSTURA T-316 DE 060.3 X 03.9 MM. (2"" CED. 40)",
THDPE4RD7.3,"TUBO DE HDPE DE 102 MM. RD 7.3 (4"")",
THDPE6RD9,"TUBO DE HDPE DE 152 MM. RD 9 (6"")",
THDPE10RD7.3,"TUBO DE HDPE DE 254 MM. RD 7.3 (10"")",
THDPE12RD7,"TUBO DE HDPE DE 305 MM. RD 7 (12"")",
TSC1/280GR,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. GALV. ROSC. ( 1/2"" CED. 80 )",
TCC140GL,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. LISO ( 1"" CED. 40 )",
TCC11/480,TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 04.85 MM. (1 1/4 CED. 80),
TCC210E,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN (2"" CED. 10)",
TCC2040,"TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 15.1 MM. ( 20"" CED. 40 )",
TCC610G,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. GALV. LISO (6"" CED. 10)",
TCC410G,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. GALV. LISO (4"" CED. 10)",
TCC310G,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. GALV. LISO (3"" CED. 10)",
TCC210RJARATM,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2"" CED. 10)",
,,
TCPVC2BLAZE,"TUBO DE CPVC DE 051 MM. BLAZE (2"")",
TPVC4RD14C900,"TUBO DE PVC DE 102 MM. C900 (4"" RD 14) ",
TCPVC75BLAZE,"TUBO DE CPVC DE 075 MM. BLAZE (3"")",
TCC410E,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. LISO (4"" CED. 10) SPS",
TSC21/240R,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. ROSC. (2 1/2"" CED. 40)",
TPVC180,"TUBO DE PVC DE 025 MM. (1"" CED. 80)",
TPVC11/280,"TUBO DE PVC  DE 038 MM. (1 1/2"" CED. 80)",
TSC280TM,"COD. ART.R03710001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A 106 GR. B. DE 2"" CED. 80",
TSC380TM,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3"" CED. 80)",
TCC410RAG,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. GALV. RAN. (4"" CED. 10)",
TSC680R,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. ROSC. (6"" CED. 80)",
TSC180AI316,"TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 04.5 MM (1"" CED 80)",
TSC860,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 10.3 MM. (8"" CED. 60)",
THDPE11/2RD17,"TUBO DE HDPE DE 038 MM. RD 17 (1 1/2"")",
THDPE11/4RD17,"TUBO DE HDPE DE 032 MM. RD 17 (1 1/4"")",
THDPE1RD17,"TUBO DE HDPE DE 025 MM. RD 17 (1"")",
TSC440R,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. ROSC. (4"" CED. 40)",
TCC11/210RJARATM,"TUBO DE A/C C/C DE 048.3 X 02.8 MM. ROJA RAN. (1 1/2"" CED. 10)",
TCC21/240GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. RAN. (2 1/2"" CED. 40)",
TCC11/240GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. GALV. RAN. (1 1/2"" CED. 40)",
TCC310RJARATM,TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RAN. (3 CED. 10),
TSC21/2160TM,"COD. ART. R05160001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 2 1/2"" CED. 160",
TSC11/280TM,"COD. ART. R03650003 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 1 1/2"" CED. 80",
TSC1480,"TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 19.0 MM. (14"" CED. 80)",
TSC1660,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 16.6 MM. (16"" CED. 60)",
TSC24X12.7,"TUBO DE ACERO AL CARBON SIN COSTURA DE 610 X 12.7 MM. (24"" CED.XS)",
TSC2480,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 30.9 MM. (24"" CED.80)",
TSC1030,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 7.8 MM. (10"" CED. 30)",
TSC10120,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 21.4 MM. (10"" CED. 120)",
TSC240AI316,"TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 03.9 MM. (2"" CED. 40)",
TSC14X12.7,"TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 12.7 MM. (14"" X 1/2"")",
TPVC640DWVA,"TUBO DE PVC DE 152 MM. DWV ABOC. (6"" CED. 40)",
TPVC240DWVA,"TUBO DE PVC DE 051 MM. DWV ABOC. (2"" CED. 40)",
TPVC440DWV,"TUBO DE PVC DE 102 MM. DWV (4"" CED. 40)",
TPVC11/240DWVA,"TUBO DE PVC DE 038 MM. DWV ABOC (1 1/2"" CED. 40) ",
TCC3/480TM1,"COD. ART. R03050006 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4"" DE DIAMETRO",
TCC11/480TM1,COD. ART. R03070001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/4 DE DIAMETRO,
TCC180TM1,"COD. ART. R03060001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1"" DE DIAMETRO",
TCC840FT,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8"" CED. 40)",
TCC1040FT,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. (10"" CED. 40)",
TCC12X9.5FT,"TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 09.5 MM. (12"" X 3/8"")",
TSC1/480CH,"TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 03.0 MM. (1/4"" CED. 80)",
TCC1630FT,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 09.5 MM. (16"" CED. 30)",
TCC2020FT,"TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 09.5 MM. (20"" CED. 20)",
TCC2420,"TUBO DE ACERO AL CARBON CON COSTURA DE 610 X 09.5 MM. ( 24"" CED. 20 )",
TSC240FT,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2"" CED. 40)",
TSC340FT,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3"" CED. 40)",
TSC440FT,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)",
TSC640FT,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6"" CED. 40)",
TSC280FT,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. (2"" CED. 80)",
TSC380FT,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3"" CED. 80)",
TSC680FT,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. (6"" CED. 80)",
TCC2020,"TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 09.5 MM. (20"" CED. 20)",
TSC3/480R,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. ROSC. (3/4"" CED. 80)",
TCC1620,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 07.9 MM. (16"" CED. 20)",
TPVC4S,"TUBO DE PVC DE 102 MM. SAN. (4"")",
TPVC6S,"TUBO DE PVC DE 152 MM. SAN. (6"")",
TCPVC280C,"TUBO DE CPVC DE 051 MM. CEM. (2"" CED. 80)",
THDPE2RD11,"TUBO DE HDPE DE 051 MM. RD 11 (2"")",
TPVC6RD14C900,"TUBO DE PVC DE 152 MM. C900 (6"" RD 14)",
TPVC8RD14C900,"TUBO DE PVC DE 203 MM. C900 (8"" RD 14)",
TPVC4RD14C900,"TUBO DE PVC DE 102 MM. C900 (4"" RD 14)",
TCPVC11/2BLAZE,"TUBO DE CPVC DE 038 MM. BLAZE (1 1/2"")",
TCPVC3/4BLAZE,"TUBO DE CPVC DE 019 MM. BLAZE 3/4""",
TCC1040GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. GALV. RAN. (10"" CED. 40)",
TCC840GRA,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. GALV. LISO (8"" CED. 40)",
TCR1/2M,"TUBO DE COBRE RIGIDO DE 013 MM. TIPO M (1/2"")",
TCR1/4M,"TUBO DE COBRE RIGIDO DE 06 MM. TIPO M (1/4"")",
TPVC10RD14C900,"TUBO DE PVC DE 254 MM. C900 (10"" RD 14)",
CP10F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 254 MM. (10"")",
TCC820,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 06.3 MM. (8"" CED. 20)",
TCC1420,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 07.9 MM. (14"" CED. 20)",
TPVC160SC,"TUBO DE PVC DE 152 MM. SAN. CEM. (6"")",
TCC11/410RJARATM,"TUBO DE A/C C/C DE 042.2 X 02.8 MM. ROJA RAN. (1 1/4"" CED. 10)",
TCC4DFE,"TUBO DE A/C C/C DE 114.3 MM. CED. 7 LISO (4"") SPS",
TCPVC280CORZAN,"TUBO DE CPVC CORZAN DE 051 MM.  (2"" CED. 80)",
TCPVC21/280CORZAN,"TUBO DE CPVC CORZAN DE 064 MM.  (2 1/2"" CED. 80)",
TCPVC380CORZAN,"TUBO DE CPVC CORZAN DE 076 MM.  (3"" CED. 80)",
TCPVC480CORZAN,"TUBO DE CPVC CORZAN DE 102 MM.  (4"" CED. 80) ",
TPVC180,"TUBO DE PVC DE 025 MM. (1"" CED. 80)",
SOP8TOLB3092,"SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 200 MM. MOD. B3092 (8"") ",
